"position_id","Word_Unique_ID","Text_ID","Word_Number","Word_Length","Word_POS","Word_In_Sentence_Number","OrthoMatchModel","POSMatchModel","LSA_Response_Match_Score","mean_log_ffd","n_fixations"
"9-44","QID502",9,44,6,"Adverb",5,0.101079881,0.116577681,0.643947368,5.31595881088199,57
"9-46","QID504",9,46,5,"Verb",7,0.005697004,0.964349497,0.221794872,5.26639910967744,61
"9-48","QID506",9,48,7,"Verb",9,0.026244409,0.089106266,0.251282051,5.32255350496137,75
"9-51","QID509",9,51,2,"Verb",12,0.374795046,0.964349497,0.674358974,5.32894751619816,52
"9-53","QID511",9,53,8,"Adjective",14,0.005697004,0.566048367,0.158205128,5.07297341773621,77
"9-54","QID512",9,54,9,"Noun",15,0.198326799,0.916607408,0.412820513,5.34393445094289,80
"9-55","QID513",9,55,8,"Adverb",16,0.005697004,0.439853902,0.561538462,5.61528573691665,75
"10-2","QID515",10,2,9,"Noun",2,0.005626848,0.772788107,0.097804878,5.33579460301635,82
"10-3","QID516",10,3,8,"Verb",3,0.005517543,0.730421126,0.335853659,5.25977373894932,78
"10-7","QID520",10,7,4,"Noun",7,0.09383016,0.802075924,0.235365854,5.2227873069008,68
"10-8","QID521",10,8,2,"Verb",8,0.141119516,0.873252847,0.568780488,5.28002156007656,39
"10-11","QID524",10,11,4,"Noun",11,0.837272696,0.965559879,0.886829268,5.10209468573978,47
"10-13","QID526",10,13,2,"Verb",2,0.047394638,0.965559879,0.392682927,5.37374186232729,44
"10-15","QID528",10,15,2,"Adverb",4,0.025092148,0.155216703,0.664390244,5.2549176141514,44
"10-16","QID529",10,16,3,"Adverb",5,0.404784842,0.418359739,0.832682927,5.32132989760564,53
"10-17","QID530",10,17,9,"Adjective",6,0.047394638,0.586522878,0.32,5.3059825204371,75
"10-20","QID533",10,20,7,"Verb",9,0.025092148,0.084624958,0.448536585,5.29218660060634,76
"10-21","QID534",10,21,2,"Noun",10,0.005641356,0.017973312,0.200487805,5.12556943632338,50
"10-22","QID535",10,22,7,"Noun",11,0.025092148,0.986399798,0.08825,5.22793754584941,66
"10-25","QID538",10,25,4,"Verb",14,0.380723752,0.920107467,0.665853659,5.24380865817303,61
"10-28","QID541",10,28,4,"Noun",17,0.861070237,0.965559879,0.900731707,5.17676473607129,56
"10-29","QID542",10,29,2,"Verb",18,0.525152444,0.920107467,0.816097561,5.18198366205302,31
"10-30","QID543",10,30,6,"Adverb",19,0.09383016,0.682513498,0.602926829,5.24978200015596,64
"10-33","QID546",10,33,4,"Noun",22,0.645486856,0.920107467,0.78,5.16126234814841,54
"10-36","QID549",10,36,5,"Noun",25,0.070442023,0.418359739,0.260731707,5.30901899385658,62
"10-39","QID552",10,39,2,"Verb",3,0.404784842,0.896773563,0.7635,5.19810641941844,52
"10-41","QID554",10,41,8,"Adjective",5,0.005517543,0.084624958,0.124634146,5.3054145319515,79
"10-42","QID555",10,42,7,"Noun",6,0.005517543,0.965559879,0.245365854,5.10243026310477,74
"10-44","QID557",10,44,6,"Noun",8,0.047394638,0.634539537,0.221219512,5.33617655540471,65
"10-49","QID562",10,49,6,"Noun",13,0.141119516,0.849607761,0.467804878,5.29835691866973,65
"10-50","QID563",10,50,6,"Verb",14,0.025092148,0.896773563,0.416341463,5.27135123288548,63
"10-51","QID564",10,51,2,"Verb",15,0.476999118,0.849607761,0.749268293,5.25948398944793,36
"10-54","QID567",10,54,6,"Noun",18,0.242456018,0.941839169,0.387073171,5.3287447060528,69
"10-55","QID568",10,55,4,"Noun",19,0.861070237,0.986399798,0.917073171,5.52957499475039,51
"11-4","QID571",11,4,3,"Noun",4,0.025401422,0.428722908,0.1115625,5.30756299846203,71
"11-7","QID574",11,7,8,"Noun",7,0.005414075,0.797298462,0.1515,5.26210095274888,73
"11-8","QID575",11,8,11,"Noun",8,0.095888639,0.723868092,0.42025,5.41916798192094,78
"11-10","QID577",11,10,2,"Verb",10,0.464043423,0.772858825,0.704871795,5.16140909938703,31
"11-12","QID579",11,12,7,"Noun",12,0.005414075,0.551800103,0.083,5.33030247456782,80
"11-13","QID580",11,13,6,"Noun",13,0.025401422,0.625613933,0.16475,5.32457596268751,65
"11-14","QID581",11,14,9,"Verb",14,0.005414075,0.207796611,0.2285,5.3217168032668,78
"11-18","QID585",11,18,3,"Verb",2,0.144385679,0.964829554,0.69625,5.30553623266006,50
"11-19","QID586",11,19,4,"Verb",3,0.193247654,0.330351138,0.5945,5.25812533060524,66
"11-20","QID587",11,20,5,"Verb",4,0.005414075,0.797298462,0.36625,5.27389758282696,63
"11-21","QID588",11,21,6,"Verb",5,0.025401422,0.018016376,0.2795,5.43285863677179,78
"11-24","QID591",11,24,6,"Adjective",8,0.005414075,0.207796611,0.103589744,5.39756063752996,77
"11-25","QID592",11,25,6,"Adjective",9,0.005414075,0.134806415,0.259,5.37096008147956,67
"11-26","QID593",11,26,7,"Noun",10,0.04826517,0.986170824,0.17225,5.30808424776932,71
"11-28","QID595",11,28,5,"Adjective",12,0.071901712,0.159059045,0.492,5.31961274558584,50
"11-29","QID596",11,29,9,"Noun",13,0.04826517,0.674774397,0.20125,5.36320736500043,75
"11-32","QID599",11,32,8,"Noun",16,0.291482749,0.699331488,0.462564103,5.23419074809345,78
"11-33","QID600",11,33,7,"Noun",17,0.120073817,0.846008718,0.3655,5.06731537606514,68
"11-35","QID602",11,35,3,"Noun",2,0.005414075,0.870240031,0.098378378,5.33472310304741,59
"11-37","QID604",11,37,7,"Noun",4,0.120073817,0.551800103,0.338571429,5.25667129031217,73
"11-38","QID605",11,38,3,"Verb",5,0.025401422,0.674774397,0.44,5.31673987323537,50
"11-40","QID607",11,40,5,"Verb",7,0.071901712,0.625613933,0.4625,5.28073826891367,64
"11-43","QID610",11,43,6,"Adjective",10,0.005414075,0.453335069,0.36225,5.339558681001,73
"11-44","QID611",11,44,7,"Noun",11,0.365381942,0.986170824,0.52575,5.24802891691588,62
"11-47","QID614",11,47,8,"Noun",14,0.005414075,0.772858825,0.110512821,5.28048161890107,73
"11-48","QID615",11,48,4,"Adjective",15,0.005414075,0.063035933,0.284166667,5.21601632073162,57
"11-49","QID616",11,49,9,"Noun",16,0.242305826,0.986170824,0.456410256,5.35778190866794,80
"11-50","QID617",11,50,2,"Verb",17,0.464043423,0.941850353,0.69725,5.0720253341799,33
"11-51","QID618",11,51,10,"Adjective",18,0.005414075,0.281249057,0.327948718,5.29909653773367,81
"11-53","QID620",11,53,8,"Verb",20,0.005414075,0.91825567,0.113,5.40624435607757,79
"11-54","QID621",11,54,15,"Noun",21,0.005414075,0.305790301,0.19175,5.47567844351695,82
"12-2","QID622",12,2,6,"Noun",2,0.005291269,0.943483868,0.229761905,5.2069864145541,74
"12-3","QID623",12,3,5,"Adverb",3,0.068549782,0.361985775,0.42452381,5.11312175198448,63
"12-4","QID624",12,4,7,"Noun",4,0.005193038,0.128816984,0.272380952,5.22759587907449,76
"12-5","QID625",12,5,6,"Noun",5,0.005193038,0.175113172,0.0755,5.36544226599573,76
"12-6","QID626",12,6,3,"Verb",6,0.046031645,0.922268096,0.484285714,5.31497785390869,53
"12-8","QID628",12,8,11,"Noun",8,0.005193038,0.922268096,0.128571429,5.34484168802919,73
"12-10","QID630",12,10,5,"Verb",10,0.005193038,0.944743802,0.145952381,5.34766954500137,71
"12-12","QID632",12,12,4,"Noun",12,0.160846924,0.986943248,0.287619048,5.44417653047639,58
"12-15","QID635",12,15,5,"Noun",15,0.841014204,0.986943248,0.873333333,5.17353547677846,48
"12-18","QID638",12,18,4,"Noun",18,0.005193038,0.573107804,0.138333333,5.33230645055852,58
"12-20","QID640",12,20,9,"Noun",20,0.005193038,0.922268096,0.122380952,5.12300401657406,81
"12-22","QID642",12,22,6,"Verb",2,0.005193038,0.899488829,0.381904762,5.45175353339561,73
"12-25","QID645",12,25,4,"Noun",5,0.024248103,0.944743802,0.072857143,5.35123170908439,60
"12-27","QID647",12,27,3,"Noun",7,0.606743085,0.899488829,0.816428571,5.38634908725057,53
"12-29","QID649",12,29,5,"Verb",9,0.207502648,0.876526035,0.520952381,5.31967333800977,67
"12-31","QID651",12,31,8,"Verb",11,0.207502648,0.966630021,0.335952381,5.3217932730228,73
"12-33","QID653",12,33,6,"Adjective",13,0.068549782,0.10582137,0.224761905,5.36073566568601,73
"12-34","QID654",12,34,7,"Noun",14,0.324665271,0.986943248,0.518571429,5.03504132775456,62
"12-35","QID655",12,35,7,"Noun",15,0.114441581,0.151924826,0.27047619,5.21684936462446,79
"12-39","QID659",12,39,7,"Adjective",19,0.005193038,0.38542749,0.250952381,5.26250808219948,69
"12-40","QID660",12,40,11,"Noun",20,0.005193038,0.966630021,0.077560976,5.35137758510755,83
"12-42","QID662",12,42,6,"Verb",22,0.465668417,0.986943248,0.720238095,5.37071410750096,78
"12-43","QID663",12,43,2,"Adverb",23,0.005193038,0.151924826,0.906428571,5.23082616117011,25
"12-47","QID667",12,47,4,"Noun",27,0.046031645,0.944743802,0.270238095,5.22854990431128,51
"12-49","QID669",12,49,8,"Adjective",29,0.442154951,0.455793594,0.594761905,5.27632157160989,71
"12-52","QID672",12,52,6,"Noun",32,0.418644635,0.853441099,0.516904762,5.2160736934893,50
"12-53","QID673",12,53,5,"Noun",33,0.005193038,0.944743802,0.195238095,5.30525920746946,75
"13-2","QID674",13,2,6,"Noun",2,0.005608274,0.116311663,0.164864865,5.18596291174033,75
"13-4","QID676",13,4,6,"Adjective",4,0.005608274,0.192844649,0.169210526,5.35183152824128,81
"13-5","QID677",13,5,3,"Noun",5,0.005608274,0.786979545,0.029210526,5.32074725550109,65
"13-6","QID678",13,6,4,"Noun",6,0.10338607,0.595851767,0.319210526,5.29962625070163,70
"13-7","QID679",13,7,5,"Noun",7,0.005608274,0.939097026,0.093421053,5.41573139665825,74
"13-8","QID680",13,8,6,"Noun",8,0.075523346,0.812645019,0.255588235,5.42578269686366,72
"13-13","QID685",13,13,4,"Verb",13,0.005608274,0.606321867,0.177894737,5.38271231828547,47
"13-14","QID686",13,14,4,"Noun",14,0.005850263,0.043968518,0.143421053,5.36452803892947,75
"13-15","QID687",13,15,9,"Verb",15,0.005608274,0.761260694,0.352631579,5.33414848692992,80
"13-16","QID688",13,16,2,"Verb",16,0.306566593,0.939097026,0.597368421,5.13245109281645,48
"13-18","QID690",13,18,6,"Noun",18,0.514061378,0.914269675,0.642631579,5.20286272691685,79
"13-21","QID693",13,21,5,"Verb",3,0.280683307,0.963270699,0.720526316,5.26828873927276,66
"13-22","QID694",13,22,5,"Verb",4,0.514061378,0.963270699,0.771052632,5.25867122530492,56
"13-24","QID696",13,24,5,"Verb",6,0.306566593,0.502770616,0.597894737,5.22449861703386,57
"13-26","QID698",13,26,4,"Verb",8,0.026603113,0.985694275,0.536315789,5.28420975250763,59
"13-28","QID700",13,28,4,"Noun",10,0.026603113,0.632191396,0.099210526,5.38633508473356,60
"13-29","QID701",13,29,4,"Noun",11,0.151791588,0.985694275,0.200263158,5.27392226915668,58
"13-32","QID704",13,32,5,"Verb",14,0.050654493,0.321640932,0.500810811,5.34146733973244,56
"13-34","QID706",13,34,2,"Verb",16,0.228995244,0.985694275,0.603684211,5.23871368199178,28
"13-35","QID707",13,35,4,"Adjective",17,0.228995244,0.52866443,0.543157895,5.3031483353442,62
"13-37","QID709",13,37,6,"Verb",19,0.177464976,0.963270699,0.340526316,5.33367840018487,73
"13-39","QID711",13,39,4,"Verb",21,0.514061378,0.939097026,0.635526316,5.17503555473873,54
"13-41","QID713",13,41,6,"Verb",2,0.005608274,0.914269675,0.219736842,5.27183941833502,65
"13-43","QID715",13,43,11,"Adverb",4,0.075523346,0.116311663,0.416842105,5.28338763073439,74
"13-45","QID717",13,45,3,"Noun",2,0.026603113,0.786979545,0.131315789,5.35480935366283,62
"13-46","QID718",13,46,6,"Noun",3,0.005608274,0.018820462,0.100526316,5.29241712245203,72
"13-48","QID720",13,48,6,"Noun",5,0.005733181,0.937593472,0.049736842,5.36681489547434,71
"13-51","QID723",13,51,5,"Verb",8,0.005608274,0.889106464,0.082631579,5.34331401434485,68
"13-52","QID724",13,52,2,"Verb",9,0.254824103,0.939097026,0.637894737,5.25378063494189,31
"13-53","QID725",13,53,6,"Verb",10,0.005608274,0.580442435,0.167105263,5.44688878917165,75
"13-54","Q2684",13,54,5,"Noun",11,0.026603113,0.06618166,0.283157895,5.4198710590785,64
"14-2","QID726",14,2,7,"Noun",2,0.005713767,0.141923288,0.143947368,5.17363979882222,78
"14-3","QID727",14,3,5,"Adverb",3,0.005589623,0.0647397,0.592307692,5.30162061646259,69
"14-4","QID728",14,4,6,"Verb",4,0.005589623,0.717193994,0.251538462,5.20383336629047,69
"14-5","QID729",14,5,4,"Noun",5,0.005589623,0.238287734,0.156666667,5.43678989611897,67
"14-6","QID730",14,6,5,"Adverb",6,0.050752847,0.066355023,0.499487179,5.32919254210327,71
"14-7","QID731",14,7,6,"Verb",7,0.005589623,0.792500201,0.194102564,5.34856734589145,80
"14-9","QID733",14,9,7,"Noun",9,0.026105768,0.591209316,0.317948718,5.41070400759326,80
"14-10","QID734",14,10,5,"Adverb",10,0.425384817,0.465018355,0.668947368,5.24988267081112,57
"14-11","QID735",14,11,7,"Verb",11,0.073805126,0.792500201,0.381315789,5.30247570914432,72
"14-14","QID738",14,14,10,"Adjective",14,0.005589623,0.113599317,0.076153846,5.32836221434277,73
"14-15","QID739",14,15,7,"Noun",15,0.005589623,0.964290122,0.092162162,5.1598019329915,74
"14-16","QID740",14,16,9,"Noun",16,0.123215413,0.892023565,0.427894737,5.21470263890477,80
"14-17","QID741",14,17,9,"Noun",17,0.026105768,0.465018355,0.25,5.33934688580792,82
"14-18","QID742",14,18,3,"Verb",18,0.374807256,0.940736629,0.638717949,5.28385204315768,38
"14-19","QID743",14,19,6,"Verb",19,0.026105768,0.767436117,0.327435897,5.31222528730673,73
"14-20","QID744",14,20,6,"Noun",20,0.223406332,0.389321419,0.598205128,5.20764419676111,57
"14-22","QID746",14,22,4,"Verb",22,0.005589623,0.940736629,0.362051282,5.27061486214123,56
"14-23","QID747",14,23,2,"Adverb",23,0.551888183,0.565977755,0.870769231,5.1708836345463,35
"14-25","QID749",14,25,6,"Noun",25,0.400092457,0.916544176,0.495945946,5.33627508317802,63
"14-27","QID751",14,27,4,"Verb",27,0.425384817,0.188187957,0.584358974,5.32880309277916,57
"14-28","QID752",14,28,3,"Adverb",28,0.026105768,0.0647397,0.477179487,5.11077240917549,52
"14-30","QID754",14,30,6,"Noun",2,0.005589623,0.263400933,0.145641026,5.44341046248024,77
"14-32","QID756",14,32,4,"Noun",4,0.026105768,0.792500201,0.183684211,5.45159809188594,76
"14-33","QID757",14,33,5,"Noun",5,0.005589623,0.940736629,0.113846154,5.10391718707703,51
"14-34","QID758",14,34,8,"Noun",6,0.005589623,0.0647397,0.117179487,5.27566124680557,80
"14-35","QID759",14,35,2,"Verb",7,0.17317705,0.940736629,0.603846154,5.23058081251981,46
"14-36","QID760",14,36,5,"Verb",8,0.005589623,0.61643317,0.27974359,5.31760910522487,69
"14-37","QID761",14,37,6,"Adjective",9,0.005589623,0.018554487,0.210512821,5.36936746218687,73
"14-38","QID762",14,38,5,"Noun",10,0.779144795,0.986130386,0.841282051,5.24019835326861,62
"14-40","QID764",14,40,9,"Verb",12,0.005589623,0.964290122,0.242820513,5.41680251123578,74
"14-41","QID765",14,41,9,"Noun",13,0.005589623,0.964290122,0.426153846,5.39401941147021,80
"14-43","QID767",14,43,7,"Noun",15,0.501285509,0.940736629,0.625641026,5.25196237352806,67
"14-45","QID769",14,45,2,"Verb",17,0.005589623,0.916544176,0.455128205,5.22456401226392,33
"14-47","QID771",14,47,5,"Noun",19,0.324267706,0.767436117,0.377692308,5.20813257524092,53
"14-49","QID773",14,49,4,"Verb",21,0.703542799,0.0647397,0.805641026,5.27498131332173,51
"14-50","QID774",14,50,3,"Verb",22,0.005589623,0.040992612,0.292051282,5.29420713147729,58
"14-51","QID775",14,51,3,"Adverb",23,0.450682325,0.540740789,0.794871795,5.00554249679628,36
"14-53","Q2685",14,53,8,"Adjective",25,0.026105768,0.188187957,0.121025641,5.08503894534325,78
"15-2","QID777",15,2,8,"Noun",2,0.005777416,0.224282613,0.194857143,5.19159181738094,74
"15-3","QID778",15,3,10,"Verb",3,0.005777416,0.303647506,0.386111111,5.2842013162924,80
"15-5","QID780",15,5,3,"Adjective",5,0.005777416,0.383246438,0.124594595,5.36418626942838,58
"15-6","QID781",15,6,7,"Noun",6,0.052049399,0.833958737,0.17,5.24438540027402,71
"15-9","QID784",15,9,11,"Noun",9,0.077590104,0.937515712,0.426216216,5.35639221002505,81
"15-10","QID785",15,10,5,"Verb",10,0.005777416,0.886186884,0.297297297,5.47061202951436,57
"15-12","QID787",15,12,8,"Verb",12,0.687643339,0.886186884,0.87,5.34103426930273,77
"15-13","QID788",15,13,7,"Verb",13,0.077590104,0.985353532,0.165135135,5.32379028434794,75
"15-15","QID790",15,15,6,"Verb",15,0.005777416,0.25070026,0.336486486,5.36250930119013,74
"15-17","QID792",15,17,8,"Noun",17,0.103510116,0.833958737,0.193513514,5.28881368683765,81
"15-19","QID794",15,19,4,"Noun",19,0.314852263,0.985353532,0.578378378,5.19240771104144,47
"15-21","QID796",15,21,7,"Noun",2,0.005777416,0.833958737,0.284054054,5.25966297512245,76
"15-22","QID797",15,22,4,"Verb",3,0.15591522,0.937515712,0.466756757,5.31652826262777,53
"15-24","QID799",15,24,3,"Verb",5,0.208712967,0.985353532,0.704594595,5.27991825867881,45
"15-25","QID800",15,25,8,"Verb",6,0.005777416,0.25070026,0.249459459,5.35887604442043,77
"15-29","QID804",15,29,6,"Noun",10,0.027346989,0.985353532,0.325135135,5.40971529411191,60
"15-30","QID805",15,30,4,"Verb",11,0.052049399,0.019234735,0.107297297,5.35827025320423,55
"15-32","QID807",15,32,8,"Verb",13,0.005777416,0.781325802,0.298918919,5.32489791923174,73
"15-34","QID809",15,34,7,"Noun",15,0.052049399,0.912023867,0.198378378,5.18101533546617,80
"15-35","QID810",15,35,8,"Noun",1,0.027346989,0.224282613,0.245675676,5.15856461416559,81
"15-36","QID811",15,36,3,"Verb",2,0.235196916,0.833958737,0.611081081,5.28428054195538,35
"15-37","QID812",15,37,8,"Verb",3,0.005777416,0.356696444,0.130810811,5.33948286013848,79
"15-38","QID813",15,38,4,"Noun",4,0.005777416,0.067856161,0.31,5.34777172182509,57
"15-42","QID817",15,42,8,"Adjective",8,0.005777416,0.303647506,0.32027027,5.40059500844905,71
"15-43","QID818",15,43,4,"Noun",9,0.235196916,0.962335391,0.316486486,5.30981072519043,51
"15-45","QID820",15,45,10,"Adverb",11,0.005777416,0.067856161,0.244054054,5.33491420738748,68
"15-46","QID821",15,46,9,"Verb",12,0.027346989,0.937515712,0.136756757,5.47997827412647,68
"15-48","QID823",15,48,7,"Verb",14,0.687643339,0.985353532,0.761621622,5.31933811669068,66
"15-51","QID826",15,51,9,"Adjective",17,0.005777416,0.0428449,0.06027027,5.10315856291665,80
"15-52","QID827",15,52,5,"Adjective",18,0.005777416,0.019234735,0.197837838,5.48088133637665,63
"15-53","Q2686",15,53,4,"Noun",19,0.8201999,0.962335391,0.901351351,5.42641339841496,36
"16-2","QID828",16,2,13,"Noun",2,0.005669738,0.590965376,0.0705,5.22485225140212,82
"16-3","QID829",16,3,2,"Verb",3,0.526528686,0.666596867,0.72875,5.33486567436959,49
"16-4","QID830",16,4,7,"Verb",4,0.005669738,0.138157327,0.41375,5.29433054012363,75
"16-7","QID833",16,7,5,"Noun",7,0.005669738,0.792240971,0.19375,5.25170403068385,72
"16-9","QID835",16,9,7,"Adjective",9,0.005669738,0.018399807,0.1205,5.35186275610832,78
"16-10","QID836",16,10,5,"Noun",10,0.005669738,0.985912253,0.09625,5.31039368929206,68
"16-12","QID838",16,12,3,"Verb",12,0.501232277,0.985912253,0.744102564,5.2733606765395,51
"16-13","QID839",16,13,5,"Verb",13,0.005770395,0.963216132,0.239487179,5.25385666466966,67
"16-15","QID841",16,15,2,"Verb",15,0.073892859,0.138157327,0.789,5.27828119868389,47
"16-16","QID842",16,16,11,"Adjective",16,0.005669738,0.464786045,0.30325,5.33424384624439,77
"16-18","QID844",16,18,10,"Noun",18,0.005669738,0.213007839,0.26275,5.24434165694811,80
"16-19","QID845",16,19,8,"Noun",19,0.005659971,0.985664881,0.08725,5.26255529467201,76
"16-21","QID847",16,21,10,"Noun",21,0.005669738,0.515263448,0.1635,5.45843974847165,77
"16-22","QID848",16,22,12,"Verb",22,0.005669738,0.138157327,0.1545,5.47422060732406,79
"16-24","QID850",16,24,10,"Adjective",24,0.005669738,0.414320009,0.28025,5.34820655017342,75
"16-25","QID851",16,25,9,"Noun",25,0.005669738,0.964039879,0.31875,5.42795804389469,70
"16-27","QID853",16,27,5,"Noun",2,0.005669738,0.767178439,0.13575,5.3309611664662,72
"16-28","QID854",16,28,2,"Verb",3,0.349518436,0.666596867,0.8215,5.29231667929532,38
"16-29","QID855",16,29,9,"Verb",4,0.005669738,0.288330733,0.2365,5.34748868886601,78
"16-31","QID857",16,31,5,"Noun",6,0.073892859,0.187985746,0.237,5.30452830067059,76
"16-34","QID860",16,34,6,"Adjective",9,0.005669738,0.641398523,0.1715,5.24896079183994,66
"16-35","QID861",16,35,11,"Verb",10,0.005669738,0.06455796,0.1725,5.42945423540184,80
"16-36","QID862",16,36,7,"Noun",11,0.049657203,0.867042533,0.30375,5.35622422584228,68
"16-38","QID864",16,38,6,"Noun",2,0.005669738,0.91628243,0.1615,5.36821984636068,76
"16-40","QID866",16,40,3,"Verb",4,0.005669738,0.842193232,0.494871795,5.39312514395462,58
"16-41","QID867",16,41,4,"Verb",5,0.026208516,0.964039879,0.28375,5.31266943706675,53
"16-42","QID868",16,42,2,"Verb",6,0.148208587,0.288330733,0.6115,5.25699950139893,37
"16-43","QID869",16,43,7,"Verb",7,0.026208516,0.263189704,0.20475,5.4344882705258,67
"16-44","QID870",16,44,3,"Adverb",8,0.005776193,0.091047963,0.5765,5.3018558161075,39
"16-47","QID873",16,47,5,"Noun",11,0.049657203,0.891760954,0.182,5.33494155190129,72
"16-49","QID875",16,49,4,"Verb",13,0.005669738,0.138157327,0.2175,5.39959406620607,64
"16-51","QID877",16,51,10,"Noun",15,0.005669738,0.515263448,0.091,5.1871550355107,72
"17-2","QID878",17,2,3,"Verb",2,0.475745934,0.91570929,0.756585366,5.21056536385184,63
"17-3","QID879",17,3,4,"Adverb",3,0.005498962,0.061539845,0.462380952,5.23403591405209,73
"17-4","QID880",17,4,8,"Adjective",4,0.025064301,0.849256849,0.193809524,5.1047238735787,69
"17-6","QID882",17,6,6,"Noun",6,0.047362856,0.226610675,0.293571429,5.24898230616429,67
"17-9","QID885",17,9,6,"Noun",9,0.070407036,0.801770605,0.159268293,5.25780318015151,77
"17-10","QID886",17,10,4,"Noun",10,0.005498962,0.919681089,0.406904762,5.36288680056676,65
"17-11","QID887",17,11,2,"Verb",11,0.476919084,0.965095961,0.894634146,5.36330910461582,34
"17-12","QID888",17,12,4,"Adverb",12,0.005498962,0.370278518,0.59,5.28651283421381,60
"17-13","QID889",17,13,9,"Verb",13,0.117371567,0.442291076,0.36,5.38738678889388,79
"17-16","QID892",17,16,6,"Noun",16,0.025064301,0.849256849,0.220238095,5.44028011823569,80
"17-17","QID893",17,17,5,"Noun",17,0.025064301,0.10801157,0.173902439,5.24145651225729,68
"17-18","QID894",17,18,6,"Noun",1,0.005689188,0.288226176,0.452857143,5.27892947391985,66
"17-19","QID895",17,19,4,"Verb",2,0.42877701,0.87287737,0.862857143,5.07980419817189,71
"17-22","QID898",17,22,6,"Verb",5,0.025064301,0.919681089,0.29952381,5.29839809440979,74
"17-24","QID900",17,24,7,"Noun",7,0.260530942,0.942682933,0.477619048,5.2540921404596,75
"17-26","QID902",17,26,5,"Verb",9,0.025064301,0.919681089,0.338809524,5.30006309810206,74
"17-28","QID904",17,28,5,"Verb",11,0.005694854,0.734990638,0.261666667,5.26213092770105,68
"17-29","QID905",17,29,4,"Noun",1,0.144528975,0.207743884,0.308333333,5.28472281008253,50
"17-30","QID906",17,30,4,"Adverb",2,0.141075811,0.155215074,0.798333333,5.38932200953593,63
"17-31","QID907",17,31,4,"Verb",3,0.621337852,0.896372667,0.924047619,5.28330610242788,65
"17-32","QID908",17,32,8,"Adjective",4,0.005498962,0.13155572,0.24547619,5.10434369343882,68
"17-33","QID909",17,33,9,"Noun",5,0.070407036,0.919681089,0.414390244,5.29271145238223,83
"17-35","QID911",17,35,5,"Adjective",7,0.005600232,0.159017542,0.257073171,5.37335107313732,74
"17-36","QID912",17,36,5,"Noun",8,0.141075811,0.825547006,0.442619048,5.27816703895558,66
"17-38","QID914",17,38,4,"Verb",10,0.266998501,0.772686129,0.612857143,5.26343703586851,53
"17-39","QID915",17,39,2,"Adverb",11,0.549140793,0.58636842,0.876666667,5.28584207242141,28
"17-41","QID917",17,41,4,"Noun",13,0.188720774,0.87287737,0.480714286,5.29539146861873,54
"17-43","QID919",17,43,5,"Noun",15,0.356603065,0.754075161,0.477142857,5.28646722013868,61
"17-44","QID920",17,44,7,"Verb",16,0.005498962,0.178956888,0.336097561,5.34998787523046,71
"17-46","QID922",17,46,7,"Verb",18,0.005498962,0.562362246,0.259761905,5.32300464294059,68
"17-48","QID924",17,48,4,"Adjective",20,0.005498962,0.658336781,0.299047619,5.41002227653173,56
"17-49","QID925",17,49,5,"Noun",21,0.597277495,0.942682933,0.721904762,5.25333474559895,56
"17-51","QID927",17,51,6,"Noun",23,0.380653524,0.965095961,0.518333333,5.27576713596116,78
"18-3","QID2687",18,3,9,"Noun",9,0.005354405,0.039809284,0.3405,5.54611369963071,74
"18-5","QID931",18,5,6,"Noun",5,0.005562402,0.965565238,0.103658537,5.23727292544512,74
"18-8","QID934",18,8,5,"Noun",8,0.005562402,0.562654528,0.13804878,5.17327558370979,70
"18-9","QID935",18,9,3,"Verb",9,0.636857441,0.941831545,0.83,5.23233359215606,46
"18-13","QID939",18,13,3,"Adjective",2,0.005562402,0.250725606,0.14097561,5.44748807274265,56
"18-14","QID940",18,14,5,"Noun",3,0.260733494,0.943149909,0.374102564,5.31044743525643,69
"18-15","QID941",18,15,5,"Verb",4,0.005562402,0.849669118,0.362439024,5.35868599450578,60
"18-19","QID945",18,19,5,"Noun",8,0.005562402,0.873303944,0.037317073,5.32062396790996,71
"18-22","QID948",18,22,6,"Noun",11,0.04748731,0.896813858,0.083658537,5.33377317285779,71
"18-23","QID949",18,23,7,"Verb",12,0.025167566,0.634672445,0.450731707,5.14119502947519,76
"18-25","QID951",18,25,3,"Adverb",14,0.093946526,0.108216893,0.609756098,5.33037801697721,46
"18-26","QID952",18,26,4,"Adverb",15,0.332772481,0.514616098,0.725853659,5.29085216796865,53
"18-28","QID954",18,28,2,"Verb",17,0.260733494,0.943149909,0.618780488,5.25336820712895,42
"18-29","QID955",18,29,9,"Verb",18,0.025167566,0.754437152,0.256585366,5.35443803152168,74
"18-31","QID957",18,31,8,"Noun",20,0.717685339,0.825945589,0.79875,5.3084914335473,80
"18-32","QID958",18,32,4,"Noun",21,0.621547796,0.965565238,0.686829268,5.27345373844809,55
"18-33","QID959",18,33,5,"Noun",22,0.025167566,0.061735335,0.201707317,5.35716525444035,57
"18-34","QID960",18,34,7,"Verb",23,0.165049328,0.943149909,0.593658537,5.33819385293062,75
"18-37","QID963",18,37,4,"Noun",26,0.165049328,0.965565238,0.328536585,5.24684724935551,56
"18-41","QID967",18,41,2,"Verb",30,0.453059732,0.965565238,0.71,5.46040701521155,26
"18-42","QID968",18,42,6,"Verb",31,0.464246288,0.846040083,0.59225,5.21916188662252,75
